Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
20422368,0x1d1a5d6de845253689ca0fafd8c9bd43af50ab60,1.02116,Tether : Binance,59,"['NOGEM' 'NOGEM' 'Harmony Bridge' 'NOGEM' 'Holograph' 'NOGEM' 'Angle'
 'CoreDAO' 'NOGEM' 'Holograph' 'Angle' 'Angle' 'NOGEM' 'NOGEM' 'NOGEM'
 'Stargate' 'Angle' 'Bitcoin Bridge' 'NOGEM' 'Bitcoin Bridge' 'NOGEM'
 'Angle' 'NOGEM' 'Stargate' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'Angle'
 'Stargate' 'Angle' 'NOGEM' 'Angle' 'Holograph' 'Angle' 'Holograph'
 'Holograph' 'Stargate' 'Aptos Bridge' 'Stargate' 'Angle' 'NOGEM' 'NOGEM'
 'Stargate' 'Harmony Bridge' 'Holograph' 'CoreDAO' 'Harmony Bridge'
 'Holograph' 'NOGEM' 'Aptos Bridge' 'Stargate' 'NOGEM' 'CoreDAO'
 'Stargate' 'NOGEM' 'NOGEM' 'Holograph' 'Angle']",283.2,4.8,8,7,21,12.36,"[0, 0, 1.06, 0, 0]"
20422351,0xd98f79a5daa76a0f196633641044396f6abc3055,1.09886,Tether : Binance,59,"['Holograph' 'Angle' 'NOGEM' 'NOGEM' nan 'Holograph' 'Aptos Bridge'
 'NOGEM' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'CoreDAO' 'NOGEM' 'Angle'
 'NOGEM' 'NOGEM' 'Holograph' 'NOGEM' 'Harmony Bridge' 'Holograph' 'Angle'
 'NOGEM' 'Angle' 'NOGEM' 'Holograph' 'Stargate' 'Angle' 'Harmony Bridge'
 'Stargate' 'Stargate' 'NOGEM' 'NOGEM' 'Stargate' 'Holograph' 'NOGEM'
 'Stargate' 'NOGEM' 'NOGEM' 'Aptos Bridge' nan 'CoreDAO' 'NOGEM' 'Angle'
 'NOGEM' 'Bitcoin Bridge' 'CoreDAO' 'Bitcoin Bridge' 'NOGEM' 'NOGEM'
 'NOGEM' 'Holograph' 'Stargate' 'NOGEM' nan 'NOGEM' 'NOGEM' 'Angle'
 'NOGEM' 'Holograph']",277.68,4.71,9,7,16,13.06,"[0, 0, 1.71, 0, 0]"
20422347,0xdcce4f3913e363ce9d2d3fe6b70c5e56738a623d,0.999,Tether : Binance,29,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Merkly'
 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Stargate'
 'CoreDAO' 'Merkly' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Aptos Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Stargate']",1428.99,49.28,6,12,15,89.94,"[0, 0, 3.79, 0, 41.6]"
20422341,0x561f42e6324902f94d715f639048507a69daa970,0.999,Tether : Binance,23,"['Angle' 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Aptos Bridge' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Stargate' 'CoreDAO' 'Angle']",1477.65,64.25,4,11,12,138.42,"[8.83, 0, 4.84, 28.84, 43.13]"
20422335,0xf1b818be52d78c1f54f935138f221f06caf16a0e,1.07797,Tether : Binance,68,"['Angle' 'NOGEM' 'Stargate' 'NOGEM' 'Harmony Bridge' 'Holograph' 'NOGEM'
 'CoreDAO' 'Stargate' 'Holograph' 'CoreDAO' 'Holograph' 'NOGEM' 'NOGEM'
 'NOGEM' 'Angle' 'NOGEM' 'NOGEM' 'Stargate' 'NOGEM' 'Harmony Bridge'
 'NOGEM' 'Angle' 'Angle' 'Aptos Bridge' 'Angle' 'Aptos Bridge' 'Holograph'
 'Holograph' 'Angle' 'Stargate' 'NOGEM' 'NOGEM' 'NOGEM' 'Bitcoin Bridge'
 'NOGEM' 'NOGEM' 'Holograph' 'NOGEM' 'Stargate' 'Holograph' 'Angle'
 'NOGEM' 'Harmony Bridge' 'NOGEM' 'CoreDAO' 'NOGEM' 'CoreDAO' 'NOGEM'
 'NOGEM' 'Stargate' 'NOGEM' 'CoreDAO' nan 'NOGEM' 'CoreDAO' 'Angle'
 'Angle' 'NOGEM' 'NOGEM' 'Bitcoin Bridge' 'Holograph' 'Holograph'
 'Stargate' 'NOGEM' 'NOGEM' 'Stargate' 'NOGEM']",280.48,4.12,9,8,21,13.66,"[0, 0, 1.14, 0, 0]"
20422335,0x02f93820441b4755c81e11d47f1310b6dab8eecf,0.999,Tether : Binance,25,"['Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Stargate' 'Merkly' 'CoreDAO'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate']",1943.72,77.75,5,11,13,152.53,"[9.28, 0, 7.13, 38.18, 48.57]"
20422308,0x46609d200cec4549f4b62fedc302538bfae769f2,1.099,Tether : Binance,39,"['Aptos Bridge' nan 'Angle' 'Angle' 'Stargate' 'Angle' 'Holograph' 'Angle'
 nan 'Angle' nan nan nan nan 'Angle' 'Angle' nan 'Stargate' nan nan
 'Stargate' nan nan 'Angle' nan 'Stargate' nan 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' nan 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate']",16924.75,433.97,6,10,14,720.16,"[160.88, 43.28, 23.48, 6.55, 85.59]"
20422254,0x5f60d7dd9aee4b880e8c0f2753960c8d2cc30fee,1.05274,Tether : Binance,52,"['NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM' nan 'CoreDAO' 'NOGEM' 'Angle'
 'NOGEM' 'Holograph' nan 'Stargate' 'Holograph' 'Stargate' 'NOGEM' 'Angle'
 'NOGEM' 'Holograph' 'Harmony Bridge' 'NOGEM' 'Holograph' 'Angle'
 'Aptos Bridge' 'NOGEM' 'NOGEM' 'Bitcoin Bridge' 'CoreDAO' 'Angle'
 'Holograph' 'Angle' 'CoreDAO' 'NOGEM' 'Stargate' 'Harmony Bridge' 'NOGEM'
 'Stargate' 'Stargate' 'NOGEM' 'Bitcoin Bridge' 'NOGEM' 'NOGEM' 'CoreDAO'
 'CoreDAO' 'Stargate' 'NOGEM' 'Holograph' 'Stargate' 'NOGEM' 'NOGEM'
 'NOGEM' 'Angle']",153.12,2.94,9,7,18,46.99,"[0, 0, 24.94, 0, 0]"
20422224,0x9c4deb319191d0bfb0b2e1bc347911721c29f7d9,1.00138,Tether : Binance,40,"['Stargate' 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'Bitcoin Bridge'
 'Holograph' 'Holograph' 'Holograph' 'Aptos Bridge' 'Holograph' 'NOGEM'
 'Harmony Bridge' 'Holograph' nan 'Stargate' 'Angle' 'Aptos Bridge'
 'Stargate' 'Angle' 'CoreDAO' 'Angle' 'NOGEM' 'Stargate' 'Holograph' nan
 'Stargate' nan 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Aptos Bridge'
 'CoreDAO' 'Holograph' 'CoreDAO' 'Bitcoin Bridge' 'Harmony Bridge'
 'Stargate' 'Harmony Bridge' 'Holograph' 'Aptos Bridge']",173.84,4.35,9,5,14,7.15,"[0, 0, 0.63, 0, 0]"
20422221,0xad99bc20f9eff1988583cfb00917326f3134b32a,1.045,Tether : Binance,49,"['Abracadabra Money' 'Angle' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Harmony Bridge' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Angle'
 'Stargate' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Angle' 'Abracadabra Money' 'Merkly'
 'Aptos Bridge' 'Merkly' 'Harmony Bridge' 'Stargate' 'CoreDAO'
 'Abracadabra Money' 'Merkly' 'CoreDAO' 'Abracadabra Money'
 'Bitcoin Bridge' 'Angle' 'Abracadabra Money' 'Angle' 'Angle' 'Merkly'
 'CoreDAO']",4524.77,92.34,8,8,15,12.84,"[0, 0, 0, 0, 0]"
20422205,0xa702038aad4210ff7c8259b0aed56118878ceb42,1.061,Tether : Binance,64,"['Angle' 'Abracadabra Money' 'Abracadabra Money' 'Angle' 'Harmony Bridge'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Angle' 'Merkly' 'Harmony Bridge' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Merkly' 'Aptos Bridge'
 'Merkly' 'Angle' 'Angle' 'Harmony Bridge' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Bitcoin Bridge' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Harmony Bridge' 'Abracadabra Money' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Angle' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Harmony Bridge' 'Merkly' 'Abracadabra Money' 'Angle'
 'Merkly' 'Harmony Bridge' 'Angle' 'Harmony Bridge' 'Stargate' 'Merkly']",4179.91,65.31,7,8,13,13.24,"[0, 0, 0, 0, 0]"
20422205,0xc5681832099869b7e612bfa8575f1c0ddd25633c,0.999,Tether : Binance,137,"['CoreDAO' nan 'Merkly' 'Merkly' 'Stargate' 'Stargate' 'OmniArt'
 'Holograph' 'DeFi Kingdoms' 'Mintly' 'Omni X' nan 'DeFi Kingdoms' nan
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Radiant Capital' nan
 'Stargate' 'CoreDAO' 'DeFi Kingdoms' 'Mintly' nan 'DeFi Kingdoms'
 'DeFi Kingdoms' 'DeFi Kingdoms' 'Mintly' 'DeFi Kingdoms' nan 'Holograph'
 'Stargate' nan 'Holograph' 'Tevaera' 'CoreDAO' 'DeFi Kingdoms'
 'DeFi Kingdoms' 'Holograph' 'Holograph' 'Stargate' 'Stargate'
 'DeFi Kingdoms' nan nan 'Stargate' 'Omni X' nan 'DeFi Kingdoms' nan
 'Stargate' 'Merkly' 'Holograph' 'DeFi Kingdoms' nan 'DeFi Kingdoms'
 'Omni X' nan nan 'Stargate' 'Holograph' 'DeFi Kingdoms'
 'Maverick Protocol' 'Merkly' 'DeFi Kingdoms' 'Mintly' nan 'DeFi Kingdoms'
 nan 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' 'Holograph' 'Stargate' nan
 'Stargate' nan nan 'Holograph' 'Stargate' nan 'Stargate' 'Stargate'
 'Mintly' 'CoreDAO' 'Stargate' 'Omni X' 'Stargate' 'Bitcoin Bridge' 'USDV'
 'Merkly' 'Omni X' 'Holograph' nan 'DeFi Kingdoms' 'CoreDAO' 'CoreDAO'
 'Omni X' 'CoreDAO' 'Aptos Bridge' 'Merkly' nan 'Mintly' nan nan 'Omni X'
 'Stargate' 'Tevaera' 'Merkly' 'DeFi Kingdoms' 'Mintly' 'Omni X' nan
 'Stargate' 'Holograph' 'Holograph' 'Merkly' 'DeFi Kingdoms' 'Stargate'
 'Stargate' 'DeFi Kingdoms' 'Radiant Capital' nan 'Merkly' 'Stargate'
 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms' 'Aptos Bridge' 'Stargate'
 'Stargate' 'OmniArt' nan 'CoreDAO' nan nan nan]",3269.96,23.87,15,16,23,1516.27,"[35.53, 24.04, 343.74, 286.58, 231.22]"
20422180,0x3a4956ac656068ba4b329426db5e2b516b238c1f,1.085,Tether : Binance,57,"['Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Merkly' 'Abracadabra Money' 'Merkly' 'CoreDAO' 'Merkly'
 'Merkly' 'Holograph' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'Angle' 'Abracadabra Money' 'Merkly' 'Angle' 'Merkly' 'Angle'
 'Merkly' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Stargate' 'Angle' 'Angle' 'Merkly'
 'Abracadabra Money' 'Aptos Bridge' 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Abracadabra Money' 'Angle' 'CoreDAO' 'Abracadabra Money' 'CoreDAO'
 'Merkly' 'Bitcoin Bridge' 'Harmony Bridge' 'Merkly']",4195.28,73.6,9,8,15,11.4,"[0, 0, 0, 0, 0]"
20422169,0x9c8eac2ce08f8dc7fd1a50bfd3448ced33fe5bb3,1.03414,Tether : Binance,52,"['Aptos Bridge' 'Stargate' 'NOGEM' 'Stargate' 'Bitcoin Bridge' 'Angle'
 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Aptos Bridge'
 'NOGEM' nan 'NOGEM' 'Holograph' 'NOGEM' 'Holograph' 'NOGEM' nan
 'Holograph' 'NOGEM' 'Angle' nan 'NOGEM' 'NOGEM' 'NOGEM' 'Stargate'
 'Harmony Bridge' 'Aptos Bridge' 'NOGEM' 'Holograph' 'CoreDAO' 'Holograph'
 'Angle' 'Holograph' 'Aptos Bridge' 'NOGEM' 'CoreDAO' 'NOGEM' 'Holograph'
 'Stargate' 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'NOGEM'
 'Stargate' 'NOGEM' 'NOGEM' 'Angle' 'Harmony Bridge' 'Holograph'
 'Holograph']",117.67,2.26,9,6,18,21.13,"[0, 0, 7.49, 0, 0]"
20422148,0xbc81361030246c0f76d19925e35f94a9f025b053,1.0859,Tether : Binance,66,"['NOGEM' 'Aptos Bridge' 'Holograph' 'NOGEM' 'NOGEM' 'NOGEM'
 'Bitcoin Bridge' 'CoreDAO' 'Holograph' 'Harmony Bridge' 'NOGEM'
 'Holograph' 'Stargate' 'Aptos Bridge' 'NOGEM' 'NOGEM' 'NOGEM' 'NOGEM'
 'Harmony Bridge' 'NOGEM' 'Holograph' 'CoreDAO' 'CoreDAO' 'Angle' 'NOGEM'
 'Holograph' 'Holograph' 'Angle' 'NOGEM' nan 'NOGEM' 'Stargate' 'NOGEM'
 'Angle' 'NOGEM' 'Bitcoin Bridge' 'NOGEM' 'Holograph' 'Stargate' 'Angle'
 'NOGEM' nan 'NOGEM' 'Harmony Bridge' 'NOGEM' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'Holograph' 'CoreDAO' 'NOGEM' 'Stargate' 'Holograph'
 'Angle' 'NOGEM' 'NOGEM' 'NOGEM' 'Angle' 'Holograph' 'Stargate' 'NOGEM'
 'Angle' 'Holograph' 'Angle' 'NOGEM' 'NOGEM']",278.2,4.22,9,7,22,25.53,"[0, 0, 1.52, 0, 0]"
20422140,0xf84c31d800032b33c7e6c25bba302b9104e19bb6,1.079,Tether : Binance,60,"['Merkly' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money' 'Merkly'
 'Merkly' 'Angle' 'Abracadabra Money' 'Aptos Bridge' 'Abracadabra Money'
 'Merkly' 'Abracadabra Money' 'Angle' 'Merkly' 'Stargate' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Abracadabra Money'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Merkly' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Angle' 'CoreDAO'
 'Holograph' 'Merkly' 'Merkly' 'Merkly' 'Abracadabra Money' 'Angle'
 'Stargate']",4315.34,71.92,8,8,13,9.89,"[0, 0, 0, 0, 0]"
20422121,0x14b2b0e7955cd7f6260a189e76cf5547a4412089,1.058,Tether : Binance,61,"['Merkly' 'Angle' 'Angle' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'Abracadabra Money' 'Harmony Bridge' 'Angle' 'Merkly'
 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Abracadabra Money' 'Angle'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Angle' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Merkly' 'Stargate' 'Stargate' 'Bitcoin Bridge'
 'Merkly' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Abracadabra Money'
 'Abracadabra Money' 'Bitcoin Bridge' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Aptos Bridge' 'Merkly' 'Merkly' 'Abracadabra Money'
 'Harmony Bridge' 'Angle']",4204.18,68.92,7,10,16,11.54,"[0, 0, 0, 0, 0]"
20422097,0xa27343a9cd90ed16a11846503934411fd03db9a9,1.029,Tether : Binance,46,"['Abracadabra Money' 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Abracadabra Money'
 'Harmony Bridge' 'Stargate' 'Abracadabra Money' 'Merkly'
 'Abracadabra Money' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Harmony Bridge'
 'Abracadabra Money' 'Aptos Bridge' 'Abracadabra Money' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Abracadabra Money' 'Merkly' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Stargate' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Harmony Bridge' 'Bitcoin Bridge'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Harmony Bridge']",4348.08,94.52,7,7,16,14.91,"[0, 0, 0, 0, 0]"
20422089,0xb5ea56f413f6f7a6ee092621c0740bdc702e1d02,0.999,Tether : Binance,69,"['Angle' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'USDV' 'Stargate' 'Bitcoin Bridge'
 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Aptos Bridge' 'Bitcoin Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Holograph' 'Stargate' 'Dexalot' 'Stargate' 'Dexalot'
 'Holograph' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Bitcoin Bridge']",12455.35,180.51,8,13,15,116.79,"[0.77, 0, 1.01, 50.79, 1.55]"
20422082,0x60e29e26a12a2254a642fa77eb332f4e536083d5,1.04,Tether : Binance,48,"['Merkly' 'CoreDAO' 'Merkly' 'Merkly' 'Abracadabra Money' 'CoreDAO'
 'Merkly' 'Abracadabra Money' 'Harmony Bridge' 'Merkly'
 'Abracadabra Money' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Harmony Bridge' 'Abracadabra Money' 'Stargate' 'Merkly'
 'Abracadabra Money' 'CoreDAO' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Bitcoin Bridge' 'Merkly' 'Abracadabra Money' 'Merkly' 'Stargate'
 'Aptos Bridge' 'CoreDAO' 'Abracadabra Money' 'Abracadabra Money'
 'CoreDAO' 'Harmony Bridge' 'Abracadabra Money' 'CoreDAO' 'Merkly'
 'Abracadabra Money']",4028.9,83.94,7,8,20,11.0,"[0, 0, 0, 0, 0]"
20422074,0x2b84649dd8417b0ff337f238aba468eccbaf52c2,0.999,Tether : Binance,57,"['Abracadabra Money' 'Stargate' 'Stargate' 'DeFi Kingdoms' 'USDV'
 'Abracadabra Money' 'Abracadabra Money' 'Gas.zip' 'Stargate' 'Angle'
 'DeFi Kingdoms' 'Tenet' 'DeFi Kingdoms' 'Stargate' 'DeFi Kingdoms'
 'Stargate' 'Abracadabra Money' 'Stargate' 'Abracadabra Money'
 'Aptos Bridge' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Abracadabra Money'
 'Stargate' 'DeFi Kingdoms' 'Stargate' 'Gas.zip' 'Stargate' 'Gas.zip'
 'DeFi Kingdoms' 'Stargate' 'Stargate' 'DeFi Kingdoms' 'Angle' 'Stargate'
 'Abracadabra Money' 'DeFi Kingdoms' 'Angle' 'Gas.zip' 'Abracadabra Money'
 'DeFi Kingdoms' 'Gas.zip' 'Gas.zip' 'Stargate' 'DeFi Kingdoms' 'Gas.zip'
 'Angle' 'Gas.zip' nan 'Aptos Bridge' 'Gas.zip' 'Gas.zip' 'Stargate'
 'Abracadabra Money' 'Angle' 'Harmony Bridge']",14856.5,260.64,11,10,21,217.85,"[30.71, 0, 0, 15.33, 21.16]"
20422070,0xaf2b525e3fd18832ff40973d264bbecb9778239a,1.0,Tether : Binance,52,"['Abracadabra Money' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'CoreDAO' 'Merkly'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Abracadabra Money' 'CoreDAO' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'CoreDAO' 'Merkly' 'Stargate' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Harmony Bridge' 'Aptos Bridge' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Merkly' 'Harmony Bridge' 'Abracadabra Money'
 'Bitcoin Bridge']",4635.65,89.15,7,8,17,12.0,"[0, 0, 0, 0, 0]"
20422058,0x3756829f334931157be63f6c59d848d3b7fcb097,1.061,Tether : Binance,52,"['Merkly' 'Merkly' 'Merkly' 'Abracadabra Money' 'Abracadabra Money'
 'Aptos Bridge' 'Abracadabra Money' 'Merkly' 'Harmony Bridge'
 'Harmony Bridge' 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly' 'Merkly'
 'Merkly' 'Merkly' 'Abracadabra Money' 'Merkly' 'Abracadabra Money'
 'Abracadabra Money' 'Merkly' 'Abracadabra Money' 'Merkly'
 'Harmony Bridge' 'Abracadabra Money' 'Merkly' 'Merkly' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'Abracadabra Money' 'Abracadabra Money'
 'Harmony Bridge' 'Bitcoin Bridge' 'Merkly' 'Merkly' 'Abracadabra Money'
 'Merkly' 'Merkly' 'Merkly' 'Harmony Bridge' 'Holograph' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Harmony Bridge' 'CoreDAO'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money']",4248.22,81.7,8,8,16,11.72,"[0, 0, 0, 0, 0]"
20422054,0xf893225057a3d5886d65c507b118886a69311b2f,1.049,Tether : Binance,34,"['Abracadabra Money' 'Harmony Bridge' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'Stargate' nan
 'Abracadabra Money' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Abracadabra Money' 'Abracadabra Money' 'Harmony Bridge'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Abracadabra Money' 'Stargate'
 'Holograph' 'Harmony Bridge' 'Aptos Bridge' 'USDV' 'Merkly'
 'Abracadabra Money' 'Abracadabra Money' 'Stargate' 'Stargate'
 'Abracadabra Money']",4639.87,136.47,9,7,13,215.84,"[44.06, 0, 0, 0, 69.15]"
20422037,0x538237f259c40fc831aa71fdc419683dc25a3282,0.999,Tether : Binance,39,"['Gas.zip' 'Gas.zip' 'Abracadabra Money' 'Gas.zip' 'Abracadabra Money'
 'Gas.zip' 'Gas.zip' 'Gas.zip' 'Stargate' 'Angle' 'Gas.zip'
 'Abracadabra Money' 'Abracadabra Money' 'Abracadabra Money'
 'Aptos Bridge' 'Stargate' 'Abracadabra Money' 'Gas.zip'
 'Abracadabra Money' 'Angle' 'Gas.zip' 'Holograph' 'Abracadabra Money'
 'Stargate' 'Gas.zip' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Abracadabra Money' 'Abracadabra Money' 'USDV' 'Aptos Bridge' 'Angle'
 'Abracadabra Money' 'Holograph' 'Abracadabra Money' 'Abracadabra Money']",10897.81,279.43,7,8,18,284.59,"[10.57, 0, 0, 0, 76.18]"
